"S.No","plod","name","title","male","culture","dateOfBirth","DateoFdeath","mother","father","heir","house","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","age","numDeadRelations","boolDeadRelations","isPopular","popularity","isAlive"
1463,0.249,"Amerei Frey","Nobility",0,NA,282,NA,"","","","House Frey","Pate of the Blue Fork",0,1,1,1,0,NA,NA,NA,0,1,1,23,0,0,0,0.237458194,1
1464,0.297,"Androw Ashford","Nobility",1,"Reach",NA,NA,"","","","House Ashford","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
1465,0.024,"Anders Yronwood",NA,1,NA,NA,NA,"","","","House Yronwood","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.060200669,1
1466,0.536,"Arnolf Karstark",NA,1,"North",NA,NA,"","","","House Karstark","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.137123746,1
1467,0.685,"Arya Stark","Royalty",0,"North",289,NA,"","","","House Stark","",1,1,1,1,1,NA,NA,NA,NA,0,1,16,8,1,1,1,1
1468,0.448,"Axell Florent","Nobility",1,NA,NA,NA,"","","","House Florent","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,1,1,0,0.307692308,1
1469,0.945,"Aurane Waters","Military",1,"Valyrian",277,NA,"","","","House Velaryon","",0,1,1,1,1,NA,NA,NA,NA,0,1,28,0,0,1,0.377926421,1
1470,0.259,"Ben Plumm","Military",1,NA,NA,NA,"","","","Second Sons","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.140468227,1
1471,0.326,"Benfred Tallhart",NA,1,"North",281,299,"","","","House Tallhart","",0,1,1,1,1,NA,NA,NA,NA,0,0,18,0,0,0,0.070234114,0
1472,0.503,"Boros Blount","Nobility",1,NA,NA,NA,"","","","House Blount","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.217391304,1
1473,0.367,"Black Balaq",NA,1,"Summer Islands",NA,NA,"","","","Golden Company","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
1474,0.813,"Bloodbeard",NA,0,NA,NA,NA,"","","","Company of the Cat","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.090301003,1
1475,0.711,"Bran Stark","Royalty",1,"North",290,NA,"","","","House Stark","",1,1,1,1,1,NA,NA,NA,NA,0,1,15,7,1,1,1,1
1476,0.938,"Bronn","Nobility",1,NA,264,NA,"","","","House Stokeworth","Lollys Stokeworth",1,1,1,1,1,NA,NA,NA,1,1,1,41,0,0,1,0.471571906,1
1477,0.833,"Bryce Caron",NA,1,NA,NA,299,"","","","House Caron","",1,1,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.066889632,0
1478,0.077,"Butterbumps",NA,1,NA,NA,NA,"","","","House Tyrell","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,1
1479,0.577,"Cassana Estermont",NA,1,NA,NA,278,"","","","House Estermont","Steffon Baratheon",0,1,1,0,1,NA,NA,NA,0,1,0,NA,0,0,0,0.10367893,0
1480,0.915,"Chett",NA,1,NA,NA,299,"","","","Night's Watch","",1,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.197324415,0
1481,0.313,"Clayton Suggs","Nobility",1,NA,NA,NA,"","","","House Suggs","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.043478261,1
1482,0.166,"Cersei Lannister",NA,0,"Westeros",266,NA,"","","","House Lannister","Robert Baratheon",1,1,1,1,1,NA,NA,NA,1,1,1,39,9,1,1,1,1
1483,0.813,"Chiswyck",NA,0,NA,NA,299,"","","","House Clegane","",0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.063545151,0
1484,0.216,"Cleon","Royalty",1,NA,NA,300,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.10367893,0
1485,0.904,"Cohollo",NA,1,"Dothraki",NA,298299,"","","","Khal","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,0
1486,0.661,"Cortnay Penrose","Nobility",1,NA,NA,299,"","","","House Penrose","",0,1,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.160535117,0
1487,0.053,"Cotter Pyke",NA,1,"Ironborn",NA,NA,"","","","Night's Watch","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.150501672,1
1488,0.496,"Cragorn",NA,1,NA,NA,300,"","","","House Greyjoy","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,0
1489,0.248,"Crawn",NA,1,"Vale mountain clans",NA,NA,"","","","Moon Brothers","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
1490,0.204,"Creighton Longbough","Nobility",1,NA,240,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,65,0,0,0,0.046822742,1
1491,0.253,"Cressen","Nobility",1,NA,219,299,"","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,80,0,0,0,0.183946488,0
1492,0.895,"Daario Naharis",NA,1,"Tyroshi",NA,NA,"","","","Stormcrows","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.220735786,1
1493,0.166,"Dagmer",NA,1,"Ironborn",NA,NA,"","","","House Greyjoy","",0,1,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.120401338,1
1494,0.24,"Dagos Manwoody","Nobility",1,NA,NA,NA,"","","","House Manwoody","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.033444816,1
1495,0.113,"Danelle Lothston",NA,0,NA,NA,NA,"","","","House Lothston","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
1496,0.263,"Dalla",NA,0,"Free Folk",NA,300,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.086956522,0
1497,0.822,"Doran Martell","Royalty",1,"Dorne",247,NA,"","","","House Nymeros Martell","Mellario of Norvos",1,1,1,1,1,NA,NA,NA,1,1,1,58,6,1,1,0.498327759,1
1498,0.015,"Ebrose","Nobility",1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
1499,0.324,"Eddison Tollett",NA,1,"Vale mountain clans",NA,NA,"","","","House Tollett","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.100334448,1
1500,0.379,"Edric Dayne","Nobility",1,"Dorne",287,NA,"","","","House Dayne","",1,1,1,1,0,NA,NA,NA,NA,0,1,18,0,0,0,0.08361204,1
1501,0.251,"Edwyn Frey",NA,1,NA,259,NA,"","","","House Frey","Janyce Hunter",0,1,1,1,0,NA,NA,NA,1,1,0,46,0,0,0,0.147157191,1
1502,0.252,"Eldon Estermont","Nobility",1,"Stormland",228,NA,"","","","House Estermont","Sylva Santagar",0,1,1,1,1,NA,NA,NA,1,1,1,77,0,0,0,0.060200669,1
1503,0.561,"Ellaria Sand",NA,0,"Dorne",NA,NA,"","","","House Uller","Oberyn Martell",0,0,1,1,1,NA,NA,NA,0,1,0,NA,2,1,0,0.160535117,1
1504,0.834,"Ethan Glover",NA,1,"North",NA,283,"","","","House Glover","",1,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,0
1505,0.075,"Emmon Frey",NA,1,NA,237,NA,"","","","House Frey of Riverrun","Genna Lannister",1,1,1,1,1,NA,NA,NA,1,1,1,68,0,0,0,0.230769231,1
1506,0.306,"Galbart Glover",NA,1,"North",NA,NA,"","","","House Glover","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.120401338,1
1507,0.939,"Gerold Hightower","Nobility",1,NA,NA,283,"","","","House Hightower","",1,1,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,1,0.414715719,0
1508,0.242,"Ghost of High Heart",NA,0,NA,NA,NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.086956522,1
1509,0.864,"Gerris Drinkwater","Nobility",1,"Dorne",275,NA,"","","","House Drinkwater","",0,0,0,0,1,NA,NA,NA,NA,0,1,30,0,0,0,0.157190635,1
1510,0.92,"Gilly",NA,0,"Free Folk",282,NA,"","","","","Craster",0,1,1,1,1,NA,NA,NA,0,1,0,23,1,1,0,0.287625418,1
1511,0.087,"Greydon Goodbrother",NA,1,"Ironborn",NA,NA,"","","","House Goodbrother","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
1512,0.158,"Harmen Uller","Nobility",1,NA,NA,NA,"","","","House Uller","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.043478261,1
1513,0.877,"Gyles Rosby","Nobility",1,NA,NA,300,"","","","House Rosby","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,1,0.364548495,0
1514,0.219,"Harren Hoare",NA,1,"Ironborn",NA,NA,"","Halleck Hoare","","","",0,0,0,0,0,NA,1,NA,NA,0,0,NA,0,0,0,0.204013378,0
1515,0.036,"Harras Harlaw","Nobility",1,"Ironborn",NA,NA,"","","","House Harlaw of Grey Garden","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.107023411,1
1516,0.509,"Harrold Hardyng","Nobility",1,"Vale mountain clans",281,NA,"","","","House Hardyng","",0,0,0,1,1,NA,NA,NA,NA,0,1,24,0,0,0,0.120401338,1
1517,0.934,"Helaena Targaryen","Royalty",0,NA,109,130,"","","","House Targaryen","Aegon II",0,0,0,0,0,NA,NA,NA,1,1,1,21,0,0,0,0.27090301,0
1518,0.515,"Hodor",NA,1,"North",NA,NA,"","","","House Stark","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.244147157,1
1519,0.572,"Harrion Karstark",NA,1,"North",NA,NA,"","","","House Karstark","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,2,1,0,0.096989967,1
1520,0.986,"Iggo",NA,1,"Dothraki",NA,299,"","","","Brave Companions","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,0
1521,0.297,"Hother Umber","Military",1,"North",241,NA,"","","","House Umber","",0,1,1,1,1,NA,NA,NA,NA,0,1,64,0,0,0,0.143812709,1
1522,0.388,"Jalabhar Xho",NA,1,"Summer Islands",NA,NA,"","","","Summer Islands","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.073578595,1
1523,0.547,"Janos Slynt","Nobility",1,NA,278,300,"","","","Night's Watch","",1,1,1,1,1,NA,NA,NA,NA,0,1,22,0,0,1,0.56187291,0
1524,0.346,"Jared Frey","Nobility",1,NA,248,300,"","","","House Frey","Alys Frey",1,1,1,1,1,NA,NA,NA,1,1,1,52,0,0,0,0.147157191,0
1525,0.911,"Jasper Wylde",NA,1,NA,NA,130,"","","","House Wylde","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.25083612,0
1526,0.296,"Jhaqo",NA,0,"Dothraki",NA,NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.066889632,1
1527,0.985,"Jeyne Lothston",NA,0,NA,164,NA,"","","","House Lothston","",0,0,0,0,0,NA,NA,NA,NA,0,0,100,0,0,0,0.023411371,0
1528,0.304,"Jhiqui",NA,0,"Dothraki",284,NA,"","","","House Targaryen","",1,1,1,1,1,NA,NA,NA,NA,0,0,21,0,0,0,0.143812709,1
1529,0.165,"Jon Bulwer",NA,1,NA,NA,NA,"","","","House Bulwer","Victaria Tyrell",0,0,1,1,0,NA,NA,NA,1,1,1,NA,0,0,0,0.137123746,1
1530,0.976,"Jory Cassel","Military",1,"North",NA,298,"","","","House Cassel","",1,1,1,0,1,NA,NA,NA,NA,0,1,NA,1,1,0,0.170568562,0
1531,0.714,"Jorah Mormont","Nobility",1,"North",254,NA,"","","","House Mormont","Glover",1,1,1,1,1,NA,NA,NA,1,1,1,51,1,1,1,0.722408027,1
1532,0.503,"Karyl Vance","Nobility",1,NA,NA,NA,"","","","House Vance of Wayfarer's Rest","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.117056856,1
1533,0.217,"Khrazz",NA,1,"Ghiscari",277,300,"","","","House of Loraq","",0,0,0,0,1,NA,NA,NA,NA,0,0,23,0,0,0,0.076923077,0
1534,0.041,"Kurleket",NA,1,NA,NA,298,"","","","House Bracken","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,0
1535,0.861,"Lann the Clever",NA,1,NA,NA,NA,"","","","House Lannister","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.060200669,1
1536,0.828,"Kyle Condon","Nobility",1,NA,NA,NA,"","","","House Condon","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.040133779,1
1537,0.982,"Lancel Lannister","Nobility",1,NA,282,NA,"","","","House Lannister of Casterly Rock","Amerei Frey",1,1,1,1,1,NA,NA,NA,1,1,1,23,5,1,1,0.47826087,1
1538,0.013,"Likely Luke",NA,0,NA,NA,NA,"","","","Brotherhood Without Banners","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
1539,0.855,"Lucas Inchfield","Nobility",1,NA,NA,211,"","","","House Inchfield","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.053511706,0
1540,0.958,"Lollys Stokeworth",NA,0,NA,265,NA,"","","","House Stokeworth","Bronn",0,1,1,1,1,NA,NA,NA,1,1,1,40,2,1,0,0.127090301,1
1541,0.96,"Lyanna Stark",NA,1,"North",266,283,"","","","House Stark","",1,1,1,0,1,NA,NA,NA,NA,0,0,17,5,1,1,0.35451505,0
1542,0.57,"Lyle Crakehall","Nobility",1,NA,NA,NA,"","","","House Crakehall","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.107023411,1
1543,0.64,"Lucas Blackwood",NA,1,NA,NA,299,"","","","House Blackwood","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.073578595,0
1544,0.443,"Lyn Corbray","Nobility",1,NA,NA,NA,"","","","House Corbray","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.090301003,1
1545,0.265,"Lynesse Hightower",NA,1,NA,NA,NA,"","","","House Hightower","Jorah Mormont",0,1,1,1,1,NA,NA,NA,1,1,0,NA,1,1,0,0.117056856,1
1546,0.187,"Mace Tyrell",NA,1,NA,256,NA,"","","","House Tyrell","Alerie Hightower",1,1,1,1,1,NA,NA,NA,1,1,1,49,1,1,1,0.856187291,1
1547,0.24,"Mag Mar Tun Doh Weg",NA,1,NA,NA,300,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.040133779,0
1548,0.94,"Mandon Moore","Nobility",1,"Vale mountain clans",NA,299,"","","","House Moore","",1,1,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.120401338,0
1549,0.607,"Mago",NA,0,"Dothraki",NA,NA,"","","","","",1,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,1
1550,0.697,"Maron Botley",NA,1,NA,NA,NA,"","","","House Botley","",0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
1551,0.427,"Marillion",NA,1,NA,279,300,"","","","","",1,1,1,1,0,NA,NA,NA,NA,0,0,21,0,0,0,0.143812709,0
1552,0.822,"Marya Seaworth","Nobility",0,NA,NA,NA,"","","","House Seaworth","Davos Seaworth",0,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,0,0.063545151,1
1553,0.3,"Marwyn","Nobility",1,NA,NA,NA,"","","","","",1,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.160535117,1
1554,0.858,"Masha Heddle",NA,0,NA,NA,298,"","","","","",1,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.040133779,0
1555,0.204,"Matthos Seaworth",NA,1,NA,NA,299,"","","","House Seaworth","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.076923077,0
1556,0.287,"Meera Reed",NA,0,"Crannogmen",283,NA,"","","","House Reed","",0,1,1,1,1,NA,NA,NA,NA,0,0,22,0,0,0,0.27090301,1
1557,0.322,"Melara Hetherspoon",NA,0,NA,264,276,"","","","House Hetherspoon","",0,0,0,1,1,NA,NA,NA,NA,0,0,12,0,0,0,0.046822742,0
1558,1,"Melissa Blackwood",NA,0,NA,156,NA,"","","","House Blackwood","",0,0,0,0,1,NA,NA,NA,NA,0,0,100,0,0,0,0.050167224,0
1559,0.116,"Melisandre",NA,0,NA,NA,NA,"","","","R'hllor","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,1,0.745819398,1
1560,0.002,"Merrit",NA,0,NA,NA,NA,"","","","Brotherhood without banners","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
1561,0.55,"Meryn Trant","Nobility",1,NA,NA,NA,"","","","House Trant","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.220735786,1
1562,0.678,"Merrett Frey",NA,1,"Riverlands",262,300,"","","","House Frey","Mariya Darry",1,1,1,1,1,NA,NA,NA,1,1,0,38,0,0,1,0.434782609,0
1563,0.041,"Mohor",NA,1,NA,NA,298,"","","","House Bracken","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,0
1564,0.175,"Missandei",NA,0,"Naathi",288,NA,"","","","House Targaryen","",0,0,1,1,1,NA,NA,NA,NA,0,0,17,0,0,0,0.173913043,1
1565,0.11,"Moon Boy",NA,1,NA,NA,NA,"","","","House Baratheon of King's Landing","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.076923077,1
1566,0.373,"Monster",NA,0,"Free Folk",299,NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,6,0,0,0,0.076923077,1
1567,0.539,"Mord",NA,1,NA,NA,NA,"","","","House Arryn","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
1568,0.574,"Minisa Whent",NA,0,"Riverlands",NA,NA,"","","","House Whent","Hoster Tully",1,1,1,0,0,NA,NA,NA,0,1,1,NA,0,0,0,0.043478261,1
1569,0.719,"Mordane","Church",0,NA,NA,298,"","","","House Stark","",1,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.10367893,0
1570,0.016,"Murenmure","Nobility",1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
1571,0.012,"Myles","Nobility",1,NA,NA,NA,"","","","House Martell","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.023411371,1
1572,0.193,"Mors Martell",NA,0,"Dorne",NA,NA,"","","","House Martell","Nymeria",1,0,0,1,0,NA,NA,NA,1,1,1,NA,0,0,0,0.053511706,1
1573,0.239,"Mya Stone",NA,0,NA,279,NA,"","","","House Royce of the Gates of the Moon","",1,1,1,1,1,NA,NA,NA,NA,0,0,26,0,0,0,0.120401338,1
1574,0.417,"Myrcella Baratheon","Royalty",0,NA,290,NA,"","","","House Baratheon of King's Landing","",1,1,1,1,1,NA,NA,NA,NA,0,1,15,5,1,1,0.56187291,1
1575,0.169,"Nestor Royce",NA,1,NA,NA,NA,"","","","House Royce of the Gates of the Moon","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.086956522,1
1576,0.283,"Nute","Nobility",1,"Ironborn",NA,NA,"","","","House Greyjoy","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.050167224,1
1577,0.594,"Nymeria Sand",NA,0,"Dorne",274,NA,"","","","House Martell","",0,0,1,1,1,NA,NA,NA,NA,0,0,31,1,1,1,0.377926421,1
1578,0.36,"Nymeria","Royalty",0,"Rhoynar",NA,NA,"","","","House Martell","Mors Martell",1,1,0,1,1,NA,NA,NA,1,1,1,NA,0,0,0,0.197324415,1
1579,0.728,"Oberyn Martell","Nobility",1,"Dorne",257,300,"","","","House Martell","",1,1,1,1,1,NA,NA,NA,NA,0,1,43,5,1,1,0.772575251,0
1580,0.197,"Obella Sand",NA,0,"Dorne",287,NA,"","","","House Martell","",0,0,1,1,1,NA,NA,NA,NA,0,0,18,1,1,0,0.10367893,1
1581,0.18,"Olenna Redwyne",NA,0,NA,228,NA,"","","","House Redwyne","Luthor Tyrell",1,1,1,1,1,NA,NA,NA,1,1,1,77,0,0,0,0.287625418,1
1582,0.447,"Mychel Redfort","Nobility",1,"Vale mountain clans",NA,NA,"","","","House Redfort","Ysilla Royce",1,1,1,1,1,NA,NA,NA,1,1,1,NA,0,0,0,0.070234114,1
1583,0.953,"Orwyle","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.254180602,1
1584,0.037,"Osha",NA,1,"Free Folk",NA,NA,"","","","House Stark","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.25083612,1
1585,0.187,"Osfryd Kettleblack","Nobility",1,NA,NA,NA,"","","","House Kettleblack","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.086956522,1
1586,0.158,"Osney Kettleblack","Nobility",1,NA,NA,NA,"","","","House Kettleblack","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.123745819,1
1587,0.969,"Orys Baratheon",NA,1,NA,NA,38,"","","","House Baratheon","Argella Durrandon",1,0,0,0,0,NA,NA,NA,1,1,1,NA,5,1,1,0.488294314,0
1588,0.293,"Osmund Kettleblack","Nobility",1,NA,NA,NA,"","","","House Kettleblack","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.170568562,1
1589,0.366,"Othell Yarwyck",NA,1,NA,NA,NA,"","","","House Yarwyck","",1,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.063545151,1
1590,0.898,"Oswell Whent","Nobility",1,"Riverlands",NA,283,"","","","House Whent","",1,0,1,0,1,NA,NA,NA,NA,0,1,NA,1,1,0,0.080267559,0
1591,0.919,"Otto Hightower","Nobility",1,NA,NA,130,"","","","House Hightower","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,1,0.371237458,0
1592,0.171,"Patchface",NA,1,NA,NA,NA,"","","","House Baratheon of Dragonstone","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.107023411,1
1593,0.249,"Paxter Redwyne",NA,1,NA,NA,NA,"","","","House Redwyne","Mina Tyrell",1,1,1,1,1,NA,NA,NA,1,1,1,NA,0,0,1,0.511705686,1
1594,0.621,"Pearse Caron",NA,1,NA,NA,NA,"","","","House Caron","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
1595,0.525,"Petyr Frey",NA,1,NA,281,300,"","","","House Frey","Mylenda Caron",0,1,1,1,0,NA,NA,NA,1,1,0,19,0,0,0,0.177257525,0
1596,0.696,"Pia",NA,0,NA,NA,NA,"","","","House Whent","",0,1,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
1597,0.611,"Podrick Payne",NA,1,NA,286,NA,"","","","House Payne","",1,1,1,1,1,NA,NA,NA,NA,0,0,19,0,0,0,0.2909699,1
1598,0.111,"Preston Greenfield","Nobility",1,"Westeros",NA,299,"","","","House Greenfield","",1,1,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.093645485,0
1599,0.7,"Polliver","Military",1,NA,NA,300,"","","","House Clegane","",0,1,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.076923077,0
1600,0.292,"Pyat Pree",NA,0,NA,NA,NA,"","","","Undying Ones","",0,1,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.096989967,1
1601,0.27,"Pylos","Nobility",1,NA,273,NA,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,32,0,0,0,0.056856187,1
1602,0.548,"Pycelle","Nobility",1,NA,216,300,"","","","House Lannister","",1,1,1,1,1,NA,NA,NA,NA,0,1,84,0,0,1,0.638795987,0
1603,0.324,"Qhorin Halfhand",NA,1,NA,NA,299,"","","","Night's Watch","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.210702341,0
1604,0.852,"Qotho",NA,1,"Dothraki",NA,298299,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.063545151,0
1605,0.503,"Quentyn Martell","Nobility",1,"Dorne",281,300,"","","","House Martell","",1,1,1,1,1,NA,NA,NA,NA,0,1,19,0,0,1,0.551839465,0
1606,0.04,"Ralf Stonehouse",NA,1,"Ironborn",NA,NA,"","","","House Stonehouse","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.033444816,1
1607,0.64,"Ramsay Snow","Nobility",1,"North",282,NA,"","","","House Bolton of the Dreadfort","Donella Hornwood",0,1,1,1,1,NA,NA,NA,0,1,1,23,1,1,1,0.461538462,1
1608,0.595,"Randyll Tarly",NA,1,NA,NA,NA,"","","","House Tarly","Melessa Florent",1,1,1,1,1,NA,NA,NA,1,1,1,NA,0,0,1,0.618729097,1
1609,0.755,"Raymun Fossoway","Nobility",1,NA,NA,NA,"","","","House Fossoway of New Barrel","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.040133779,1
1610,0.626,"Raymun Darry",NA,1,NA,NA,298,"","","","House Darry","",1,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.076923077,0
1611,0.165,"Ravella Swann",NA,0,NA,NA,NA,"","","","House Swann","Theomar Smallwood",0,0,1,1,0,NA,NA,NA,1,1,1,NA,0,0,0,0.060200669,1
1612,0.273,"Small Paul",NA,1,NA,NA,299,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,0
1613,0.75,"Tristifer Botley","Nobility",1,"Ironborn",NA,NA,"","","","House Botley","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.120401338,1
1614,0.842,"Styr",NA,1,"Free Folk",NA,300,"","","","Thenn","",0,0,1,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.140468227,0
1615,0.966,"Rat Cook",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,1,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.056856187,1
1616,0.336,"Prendahl na Ghezn",NA,1,"Ghiscari",NA,299,"","","","Stormcrows","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.040133779,0
1617,0.24,"Ulmer",NA,1,NA,NA,NA,"","","","Kingswood Brotherhood","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.053511706,1
1618,0.873,"Oznak zo Pahl",NA,1,"Meereen",NA,299,"","","","House of Pahl","",0,0,1,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.056856187,0
1619,0.994,"Aegon Blackfyre",NA,1,"Valyrian",184,196,"","","","House Blackfyre","",0,0,1,0,0,NA,NA,NA,NA,0,0,12,2,1,0,0.08361204,0
1620,0.959,"Addam Velaryon","Nobility",1,"Valyrian",114,130,"","","","House Velaryon","",0,0,0,0,0,NA,NA,NA,NA,0,1,16,0,0,0,0.107023411,0
1621,0.93,"Aegon V Targaryen",NA,1,NA,NA,NA,"Dyanna Dayne","Maekar I Targaryen","Duncan Targaryen","","",0,0,0,0,0,1,0,0,NA,0,0,NA,7,1,1,0.695652174,0
1622,0.996,"Aemon Blackfyre",NA,1,"Valyrian",184,196,"","","","House Blackfyre","",0,0,1,0,0,NA,NA,NA,NA,0,0,12,2,1,0,0.086956522,0
